,mbid,Song,Artist,Album,Date,Year,Month
921,18ae8c7e-e041-4cc9-a636-6ea061183e22,8 (circle),Bon Iver,"22, A Million",2022-08-24 22:22:00,2022,8
922,1647ac3c-9e7a-4557-9f00-95e60928e9cd,10 d E A T h b R E a s T ⚄ ⚄,Bon Iver,"22, A Million",2022-08-24 22:17:00,2022,8
923,876d409c-7abb-4d7b-9fdf-200c1d114173,715 - CR∑∑KS,Bon Iver,"22, A Million",2022-08-24 22:14:00,2022,8
924,,Pideme la Luna,Edgardo Nuñez,Corridos 602,2022-08-24 21:02:00,2022,8
925,,Quiero Ser,Los Primos del Este,PDE,2022-08-24 20:58:00,2022,8
926,,Piensa En Mí,Grupo Mojado,Lo Más Escuchado De,2022-08-24 20:55:00,2022,8
927,,El Dueño De Tu Amor,Dannylux,Las Dos Caras Del Amor,2022-08-24 20:52:00,2022,8
928,,Los Mire Con Talento,Fuerza Regida,Los Mire Con Talento,2022-08-24 20:48:00,2022,8
929,,Soy El Unico,Yahritza Y Su Esencia,Obsessed (Deluxe),2022-08-24 20:46:00,2022,8
930,,Alma Enamorada,Chalino Sanchez,Alma Enamorada,2022-08-24 20:42:00,2022,8
931,,LA CANCIÓN,J Balvin,OASIS,2022-08-24 20:38:00,2022,8
932,07798a97-8ec4-342a-9275-33b90db975ea,Il triello,Ennio Morricone,"Il buono, il brutto, il cattivo (Le bon, la Brute et le Truand)",2022-08-23 13:01:00,2022,8
933,8a38837b-53b2-4d6e-85cd-9a5bf3fc96de,Sunflower,Rex Orange County,Sunflower,2022-08-23 12:57:00,2022,8
934,,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),2022-08-23 12:53:00,2022,8
935,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-23 12:49:00,2022,8
936,576fbc54-907a-4189-ad22-1d3fce39876f,Ab In Den Süden,Buddy,Party Hits,2022-08-23 12:20:00,2022,8
937,576fbc54-907a-4189-ad22-1d3fce39876f,Ab In Den Süden,Buddy,Party Hits,2022-08-23 00:56:00,2022,8
938,0b4f1f1f-372c-41af-8bc1-39877b299b36,21 M◊◊N WATER,Bon Iver,"22, A Million",2022-08-22 19:55:00,2022,8
939,,Seeds,Bennett Coast,Seeds,2022-08-22 19:21:00,2022,8
940,0ed149d9-f594-4273-a86c-7286520667a9,Michicant,Bon Iver,Bon Iver,2022-08-22 19:17:00,2022,8
941,,Like a G6,Far East Movement,Free Wired,2022-08-22 19:16:00,2022,8
942,aff83ddd-e2f8-4dd1-8f2a-11f744a14672,Om Mani Padme Hum (Cosmic),Imee Ooi,Om Mani Padme Hum,2022-08-22 14:50:00,2022,8
943,,Ab in den Süden - 2020 Mix,Buddy,Ab in den Süden 2017,2022-08-22 13:21:00,2022,8
944,,Hangover,Taio Cruz,TY.O (International Version),2022-08-21 23:27:00,2022,8
945,,Wo gehst Du hin - De Lancaster Remix,Dennis Henning,Ab in den Süden 2017,2022-08-21 22:58:00,2022,8
946,,Frei wie die Dukes - Danny Top Mix,Denny Schönemann,Ab in den Süden 2017,2022-08-21 22:54:00,2022,8
947,,Alles Geil,Jöli,Ab in den Süden 2017,2022-08-21 22:50:00,2022,8
948,4e8221f1-aea5-4fad-b837-87b68f37a212,Mit dir chilln,Revolverheld,Revolverheld,2022-08-21 22:46:00,2022,8
949,576fbc54-907a-4189-ad22-1d3fce39876f,Ab In Den Süden,Buddy,Party Hits,2022-08-21 14:34:00,2022,8
950,,God Save Our Queen (British National Anthem),The Royal British Choir,God Save Our Queen (British National Anthem),2022-08-21 01:01:00,2022,8
951,dcef653b-8c52-41d9-a98b-0a646cf4643d,Holy Ground,Taylor Swift,Red (Deluxe Edition),2022-08-20 21:19:00,2022,8
952,,Wavin' Flag - Coca-Cola® Celebration Mix,K'naan,Troubadour (Champion Edition),2022-08-20 21:16:00,2022,8
953,,PARASITE,Elroy,PARASITE,2022-08-19 23:54:00,2022,8
954,,Fairytale,Elroy,Fairytale,2022-08-19 23:52:00,2022,8
955,,Dance mit de Gänse,The Holy Santa Barbara,Dance mit de Gänse,2022-08-19 23:49:00,2022,8
956,28fcc238-1378-414b-9b84-86fc15292aa2,L$D,A$AP Rocky,AT.LONG.LAST.A$AP,2022-08-19 23:45:00,2022,8
957,,Racer++,Elroy,Demonslayer,2022-08-19 23:41:00,2022,8
958,2d9b9772-ca8c-4359-99ad-66b0fc6aca23,New Recording 132,Bryce Bishop,You've Been Getting Better,2022-08-19 23:41:00,2022,8
959,,Dragon,Elroy,SUNNY,2022-08-19 23:39:00,2022,8
960,696f6fdd-370f-4aae-97cf-620cd19bb551,You,Bryce Bishop,You,2022-08-19 23:36:00,2022,8
961,,Winter,Bryce Bishop,Winter,2022-08-19 23:33:00,2022,8
962,,Spite,Bryce Bishop,Spite,2022-08-19 23:31:00,2022,8
963,,Velvet Skin,Teddybear,Bread & Butterflies,2022-08-19 23:29:00,2022,8
964,dcef653b-8c52-41d9-a98b-0a646cf4643d,Holy Ground,Taylor Swift,Red (Deluxe Edition),2022-08-19 23:18:00,2022,8
965,,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,Mac and Devin Go to High School (Music from and Inspired By the Movie),2022-08-19 23:10:00,2022,8
966,576fbc54-907a-4189-ad22-1d3fce39876f,Ab In Den Süden,Buddy,Party Hits,2022-08-19 20:43:00,2022,8
967,4bdecb8e-3fa8-4678-a248-b607a01fb1cf,Only One,Kanye West,Only One,2022-08-19 20:26:00,2022,8
968,,Wii Turn Up (Wii Menu Remix),Murcy,Wii Turn Up (Wii Menu Remix),2022-08-19 20:06:00,2022,8
969,,Paradise,Coldplay,Mylo Xyloto,2022-08-19 18:00:00,2022,8
970,57fa745f-9c3e-410f-a9e6-1b11f229ec4d,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),2022-08-19 17:53:00,2022,8
971,93484aa2-0ce6-4356-9ff4-9db61e07acd5,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),2022-08-19 17:48:00,2022,8
972,24c5cef0-1fee-43d5-ad21-2f49fc300e92,willow,Taylor Swift,evermore,2022-08-19 17:40:00,2022,8
973,16f4c2f0-6be0-4e89-a53a-6638e2a1a999,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),2022-08-19 17:36:00,2022,8
974,02333404-7885-4bae-8655-550eb6a650b4,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),2022-08-19 17:28:00,2022,8
975,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-19 14:13:00,2022,8
976,078febad-b962-4173-9f07-52b8c9ab1e60,Godspeed,Frank Ocean,Blonde,2022-08-19 13:41:00,2022,8
977,079b495f-f4af-4878-a036-d0bcb0df65f8,Nikes,Frank Ocean,Blonde,2022-08-19 13:36:00,2022,8
978,,You Right,Doja Cat,Planet Her,2022-08-19 13:31:00,2022,8
979,08504809-0414-3d3e-847e-17882c345c88,Disparate Youth,Santigold,Master of My Make-Believe,2022-08-19 13:31:00,2022,8
980,09db906b-50c0-3d5b-ad6f-2aee22ded3ed,Guten Morgen Sonnenschein,Nana Mouskouri,Ich Hab Gelacht Ich Hab Geweint,2022-08-19 12:07:00,2022,8
981,09db906b-50c0-3d5b-ad6f-2aee22ded3ed,Guten Morgen Sonnenschein,Nana Mouskouri,Ich Hab Gelacht Ich Hab Geweint,2022-08-19 12:04:00,2022,8
982,03e2d973-96a7-48a0-9a38-1ae377971c55,Hung Up,Madonna,Confessions on a Dance Floor,2022-08-19 03:31:00,2022,8
983,,Tom's Diner,Suzanne Vega,Pop 90s,2022-08-19 02:41:00,2022,8
984,,Planta Dance,Ozoyo,Planta Dance,2022-08-18 23:56:00,2022,8
985,,Open Mind,Gonima,Strands,2022-08-18 23:26:00,2022,8
986,eb886c7f-fac0-465c-ba91-0110a145e057,May 25th,Matthew Cardinal,Asterisms,2022-08-18 23:25:00,2022,8
987,002ef907-194b-34b1-8b11-15122c60ae06,Pon de Replay,Rihanna,Music of the Sun,2022-08-18 14:15:00,2022,8
988,dc496dde-cfac-40e3-a942-69a2e73ab358,FourFiveSeconds,Rihanna,FourFiveSeconds,2022-08-18 13:39:00,2022,8
989,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-18 13:35:00,2022,8
990,,Nostalgia,Tae,Nostalgia,2022-08-18 13:13:00,2022,8
991,,Just Can't Get Enough,Depeche Mode,"The Best of Depeche Mode, Vol. 1 (Deluxe)",2022-08-18 12:34:00,2022,8
992,5264b2a3-b870-437e-ad6a-8ae9b45957c0,I'm A Kid,Jadu Heart,Melt Away,2022-08-18 12:30:00,2022,8
993,,Summertime in Paris,Jaden,ERYS (Deluxe),2022-08-18 12:25:00,2022,8
994,10202f19-fd18-4bf7-9e3e-3902a747c2f5,Confirmation,Justin Bieber,Changes,2022-08-18 12:22:00,2022,8
995,,I Want You Back,The Jackson 5,Diana Ross Presents the Jackson 5,2022-08-18 12:19:00,2022,8
996,003fbae2-7aa5-4786-ab26-0ba1535314fe,I Wish I Was In New Orleans (In The Ninth Ward),Tom Waits,Small Change (Remastered),2022-08-18 12:16:00,2022,8
997,,Diamonds - Remix,Rihanna,Diamonds (Remix),2022-08-18 12:11:00,2022,8
998,1ee70399-6eae-4d9e-adb3-04bc6fd11453,Love on the Brain,Rihanna,ANTI (Deluxe),2022-08-18 12:07:00,2022,8
999,17f90120-c952-3416-a7bf-0061b4384ebe,Take Care,Drake,Take Care (Deluxe),2022-08-18 12:03:00,2022,8
1000,,Diamonds,Rihanna,Unapologetic (Deluxe),2022-08-17 23:33:00,2022,8
1001,14c3952d-689e-4344-bd3e-02856e83c665,Work,Rihanna,ANTI (Deluxe),2022-08-17 23:29:00,2022,8
1002,0d4129d5-fd06-4c71-a52a-b480da07de6f,Run This Town,JAY-Z,The Blueprint 3,2022-08-17 23:24:00,2022,8
1003,17f90120-c952-3416-a7bf-0061b4384ebe,Take Care,Drake,Take Care (Deluxe),2022-08-17 23:20:00,2022,8
1004,dc496dde-cfac-40e3-a942-69a2e73ab358,FourFiveSeconds,Rihanna,FourFiveSeconds,2022-08-17 23:16:00,2022,8
1005,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-17 23:12:00,2022,8
1006,219d66e1-fa97-424b-b6f0-c83dd36e2e66,Almost (Sweet Music),Hozier,"Wasteland, Baby!",2022-08-17 23:10:00,2022,8
1007,08311fcd-e21a-4576-8128-fe32ca4dc459,Needed Me,Rihanna,ANTI (Deluxe),2022-08-17 22:51:00,2022,8
1008,dc496dde-cfac-40e3-a942-69a2e73ab358,FourFiveSeconds,Rihanna,FourFiveSeconds,2022-08-17 22:47:00,2022,8
1009,,Only Girl (In the World),Rihanna,Loud (Japan Version),2022-08-17 22:41:00,2022,8
1010,,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-17 22:25:00,2022,8
1011,03eb60c4-db51-36e3-aa9b-2ed4b6a3cef7,What's My Name?,Rihanna,Loud (Japan Version),2022-08-17 22:20:00,2022,8
1012,2c2124ea-26be-4d8d-906a-b5640f762fb0,Bitch Better Have My Money,Rihanna,Bitch Better Have My Money,2022-08-17 17:04:00,2022,8
1013,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-17 16:38:00,2022,8
1014,03eb60c4-db51-36e3-aa9b-2ed4b6a3cef7,What's My Name?,Rihanna,Loud (Japan Version),2022-08-17 16:23:00,2022,8
1015,0be9c90d-cd21-4b1f-963f-96b8d5505e41,King Kunta,Kendrick Lamar,To Pimp a Butterfly,2022-08-17 14:26:00,2022,8
1016,02db34a3-56ef-3139-86dd-d3fbb54faa5d,Two Words,Kanye West,The College Dropout,2022-08-17 14:21:00,2022,8
1017,193f4380-c68a-4567-836a-7a45f56c74bf,Alright,Kendrick Lamar,To Pimp a Butterfly,2022-08-17 14:17:00,2022,8
1018,22b1b138-3906-324b-ac2e-6018fe2eb00d,A.D.H.D,Kendrick Lamar,Section.80,2022-08-17 14:14:00,2022,8
1019,16d60975-4d06-315d-8d11-be7538bead90,All Falls Down,Kanye West,The College Dropout,2022-08-17 14:10:00,2022,8
1020,ef3aa49d-d674-4659-a21e-5494883e1120,Never Let Me Down,Kanye West,The College Dropout,2022-08-17 14:05:00,2022,8
1021,b5d8d43c-92d9-4e42-8198-eda816641965,United In Grief,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-08-17 14:00:00,2022,8
1022,7547709f-948c-4a72-8095-36b1ba2e35b8,Praise God,Kanye West,Donda,2022-08-17 13:57:00,2022,8
1023,3e4f4ff0-7d27-4057-a16c-b1298394bc4e,Headlines,Drake,Take Care (Deluxe),2022-08-17 13:53:00,2022,8
1024,0cc9a8f8-a7a3-4c79-a42e-cb284a90adb3,Mob Ties,Drake,Scorpion,2022-08-17 13:49:00,2022,8
1025,,Talk Up (feat. Jay-Z),Drake,Scorpion,2022-08-17 13:49:00,2022,8
1026,0cc9a8f8-a7a3-4c79-a42e-cb284a90adb3,Mob Ties,Drake,Scorpion,2022-08-17 13:46:00,2022,8
1027,,Ransom (with Juice WRLD) - Remix,Lil Tecca,We Love You Tecca,2022-08-17 13:46:00,2022,8
1028,,Ransom (with Juice WRLD) - Remix,Lil Tecca,We Love You Tecca,2022-08-17 13:43:00,2022,8
1029,,SICKO MODE,Travis Scott,ASTROWORLD,2022-08-17 13:38:00,2022,8
1030,8510cf95-f417-4831-b46a-aebc0df5a6ff,who needs love,Trippie Redd,A Love Letter To You 4,2022-08-17 13:35:00,2022,8
1031,25793cfc-847e-48d1-85e6-729112fc59a8,Guilt Trip,Kanye West,Yeezus,2022-08-17 13:31:00,2022,8
1032,,SIDELINES,Just Juice,SIDELINES,2022-08-17 13:28:00,2022,8
1033,,mama i'm so sorry..,Josh Golden,mama i'm so sorry..,2022-08-17 13:25:00,2022,8
1034,fa0199cb-d299-4ecd-8e00-3ee61c2f51f8,Goosebumps,HVME,Goosebumps,2022-08-17 13:22:00,2022,8
1035,,Dragon,Elroy,SUNNY,2022-08-17 13:20:00,2022,8
1036,348a7a55-44e2-433b-bc1a-2907bc5cd486,BACK AND FORTH,Sebastian Paul,BACK AND FORTH,2022-08-17 13:17:00,2022,8
1037,2f1bf529-4ca8-4882-9583-add99378627d,"It's Alright, It's OK",Ashley Tisdale,Guilty Pleasure,2022-08-17 13:14:00,2022,8
1038,1ef4243d-4231-472c-a865-4cb2c11c5fbf,New York City,The Chainsmokers,New York City,2022-08-17 13:10:00,2022,8
1039,150b3790-9dfb-47bd-9407-64bf50226be8,Legend,Drake,If You're Reading This It's Too Late,2022-08-17 13:06:00,2022,8
1040,3e4f4ff0-7d27-4057-a16c-b1298394bc4e,Headlines,Drake,Take Care (Deluxe),2022-08-17 13:06:00,2022,8
1041,074ceeb6-d946-47f2-a5de-e427e725adcb,All of the Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2022-08-17 12:53:00,2022,8
1042,3d4c58ae-e9c1-42d9-a87c-2b3b36b3bb9a,Trophies,Young Money,Rise of an Empire (Deluxe Edition),2022-08-17 12:51:00,2022,8
1043,3d4c58ae-e9c1-42d9-a87c-2b3b36b3bb9a,Trophies,Young Money,Rise of an Empire (Deluxe Edition),2022-08-17 12:48:00,2022,8
1044,3d4c58ae-e9c1-42d9-a87c-2b3b36b3bb9a,Trophies,Young Money,Rise of an Empire (Deluxe Edition),2022-08-17 12:44:00,2022,8
1045,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-16 20:12:00,2022,8
1046,0d4129d5-fd06-4c71-a52a-b480da07de6f,Run This Town,JAY-Z,The Blueprint 3,2022-08-16 17:39:00,2022,8
1047,17f90120-c952-3416-a7bf-0061b4384ebe,Take Care,Drake,Take Care (Deluxe),2022-08-16 17:35:00,2022,8
1048,0d4129d5-fd06-4c71-a52a-b480da07de6f,Run This Town,JAY-Z,The Blueprint 3,2022-08-16 15:36:00,2022,8
1049,17f90120-c952-3416-a7bf-0061b4384ebe,Take Care,Drake,Take Care (Deluxe),2022-08-16 15:32:00,2022,8
1050,,S&M,Rihanna,Loud (Japan Version),2022-08-16 15:28:00,2022,8
1051,08311fcd-e21a-4576-8128-fe32ca4dc459,Needed Me,Rihanna,ANTI (Deluxe),2022-08-16 15:24:00,2022,8
1052,dc496dde-cfac-40e3-a942-69a2e73ab358,FourFiveSeconds,Rihanna,FourFiveSeconds,2022-08-16 14:50:00,2022,8
1053,,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-16 14:43:00,2022,8
1054,0cfc5993-4cfb-4b71-b511-ff5bdec917a4,Woo,Rihanna,ANTI (Deluxe),2022-08-16 14:41:00,2022,8
1055,070a4ab0-98b5-3ab1-89a0-c542dcd89f30,Stay,Rihanna,Unapologetic (Deluxe),2022-08-16 14:22:00,2022,8
1056,,Only Girl (In the World),Rihanna,Loud (Japan Version),2022-08-16 14:18:00,2022,8
1057,,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,2022-08-16 14:12:00,2022,8
1058,02f30f9a-0c67-38a3-bcb4-2f489fa70664,Two-Headed Boy,Neutral Milk Hotel,In the Aeroplane Over the Sea,2022-08-15 13:24:00,2022,8
1059,04e30386-e709-4a86-adc7-ca2ff8ed729a,Sometimes,my bloody valentine,Loveless,2022-08-15 13:06:00,2022,8
1060,,Fever,Dua Lipa,Fever,2022-08-15 13:03:00,2022,8
1061,cc691193-aa1b-4131-bd1b-97db6d539f71,Dicked Down in Dallas,Trey Lewis,Dicked Down in Dallas,2022-08-15 12:59:00,2022,8
1062,57fa745f-9c3e-410f-a9e6-1b11f229ec4d,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),2022-08-15 12:55:00,2022,8
1063,,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2022-08-15 12:51:00,2022,8
1064,1ee70399-6eae-4d9e-adb3-04bc6fd11453,Love on the Brain,Rihanna,ANTI (Deluxe),2022-08-15 12:47:00,2022,8
1065,,Only Girl (In the World),Rihanna,Loud (Japan Version),2022-08-15 12:45:00,2022,8
1066,267b40f0-9f7c-3493-9462-b6ae36bcf410,Broken Mirrors,Rise Against,Endgame,2022-08-14 15:58:00,2022,8
1067,,Into the Mystic - 2013 Remaster,Van Morrison,Moondance,2022-08-14 15:19:00,2022,8
1068,8631561a-2d09-4332-9674-5da29234ee2f,Seventeen Going Under,Sam Fender,Seventeen Going Under (Deluxe),2022-08-14 15:08:00,2022,8
1069,,We Found Love,Rihanna,Talk That Talk,2022-08-14 13:51:00,2022,8
1070,1ee70399-6eae-4d9e-adb3-04bc6fd11453,Love on the Brain,Rihanna,ANTI (Deluxe),2022-08-14 13:33:00,2022,8
1071,,Don't Stop the Music,Rihanna,Good Girl Gone Bad,2022-08-14 13:29:00,2022,8
1072,2f2d1989-c184-445d-a135-f432f29c9bad,Rodman,Mike.,the highs.,2022-08-14 13:24:00,2022,8
1073,798c1eba-1e97-437c-b0c6-7189444bc466,Crazy In Love,Emeli Sandé,Music from Baz Luhrmann's Film The Great Gatsby,2022-08-14 03:08:00,2022,8
1074,2177b68b-6634-4041-8c08-2506052ecfed,Citylights,Max Elto,Taped Rai EP,2022-08-14 01:16:00,2022,8
1075,5689cc9e-158f-49c3-9afa-98b413afa606,Shadow Of The Sun,Max Elto,Shadow Of The Sun,2022-08-14 01:10:00,2022,8
1076,,Umbrella - Radio Edit,Rihanna,Umbrella,2022-08-13 23:54:00,2022,8
1077,,Jimmy Neutron - Theme,Coded Channel,"Remember the Themes - Manga Anime, and Other Cartoon Themes",2022-08-13 23:54:00,2022,8
1078,246f46a3-0ce9-4b1d-a39a-a3366c0da0f8,SpongeBob SquarePants Theme Song,Spongebob Squarepants,SpongeBob's Greatest Hits,2022-08-13 23:50:00,2022,8
1079,671d9a08-85dd-4b99-9d0d-2cc29927fb8b,Leave It All to Me (Theme from iCarly) (feat. Drake Bell),Miranda Cosgrove,Leave It All To Me (Theme from iCarly) (feat. Drake Bell),2022-08-13 23:47:00,2022,8
1080,,Wii Turn Up (Wii Menu Remix),Murcy,Wii Turn Up (Wii Menu Remix),2022-08-13 23:43:00,2022,8
1081,,Wii Turn Up (Wii Menu Remix),Murcy,Wii Turn Up (Wii Menu Remix),2022-08-13 23:40:00,2022,8
1082,,MIA - Robotaki Remix,RAC,MIA (Robotaki Remix),2022-08-13 16:33:00,2022,8
1083,,Dancing in the Moonlight,Toploader,Onka's Big Moka,2022-08-13 16:29:00,2022,8
1084,5937ef7e-7e14-44f4-99a3-40f1733e3522,Teardrops,Roosevelt,Teardrops,2022-08-13 16:26:00,2022,8
1085,33a6c01c-1dce-4fd1-8d39-4ec4656a42cc,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-08-13 15:41:00,2022,8
1086,,You Right,Doja Cat,Planet Her,2022-08-13 15:37:00,2022,8
1087,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-08-13 15:37:00,2022,8
1088,,You Right,Doja Cat,Planet Her,2022-08-13 15:34:00,2022,8
1089,,No Guidance (feat. Drake),Chris Brown,Indigo,2022-08-13 15:32:00,2022,8
1090,,Summertime in Paris,Jaden,ERYS (Deluxe),2022-08-13 15:27:00,2022,8
1091,19b5d1d9-b96c-41c0-bee2-efdd5473d72f,Edition,Rex Orange County,Edition,2022-08-13 15:24:00,2022,8
1092,20ef5a77-b596-4263-818b-b1a7d1edbfb5,Ivy,Frank Ocean,Blonde,2022-08-13 15:19:00,2022,8
1093,,Die Hard,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-08-13 15:15:00,2022,8
1094,0315beda-f61b-4548-9762-13e7f45537ca,Remote Control,Kanye West,Donda,2022-08-13 15:12:00,2022,8
1095,25847be8-ead2-4f16-9647-a3c487d90677,Violent Crimes,Kanye West,ye,2022-08-13 15:08:00,2022,8
1096,,Ghost Town,Kanye West,ye,2022-08-13 15:04:00,2022,8
1097,4295f831-a2bd-4b23-a2f7-5e8f3d2b3074,No Mistakes,Kanye West,ye,2022-08-13 15:02:00,2022,8
1098,,Wouldn't Leave,Kanye West,ye,2022-08-13 14:58:00,2022,8
1099,0c60b1b3-879d-423b-ac30-e768fca542a0,Father Stretch My Hands Pt. 1,Kanye West,The Life of Pablo,2022-08-13 14:57:00,2022,8
1100,,Bad Vibes Forever,XXXTENTACION,Bad Vibes Forever,2022-08-13 14:53:00,2022,8
1101,eb10fc75-765d-4dec-ba7d-571af7d047a2,One Punch,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-08-13 14:51:00,2022,8
1102,,Walked In,Kevin Powers,Walked In,2022-08-13 14:49:00,2022,8
1103,31fbf393-98b5-4071-934b-838f8514d948,Closer,The Chainsmokers,Closer,2022-08-13 14:45:00,2022,8
1104,,Como,Bryce Bishop,Como,2022-08-13 14:43:00,2022,8
1105,,Costa Rica (feat. The Kid LAROI) - Remix,Bankrol Hayden,Pain Is Temporary,2022-08-13 14:41:00,2022,8
1106,,When the Saints Go Marching In,Louis Armstrong,C'est Si Bon,2022-08-13 14:21:00,2022,8
1107,,ABC,The Jackson 5,ABC,2022-08-13 14:18:00,2022,8
1108,,Daydreams,Martin Gauffin,Flourishing Views,2022-08-13 14:15:00,2022,8
1109,42e653af-67bd-406e-a270-fb013db3a016,Mood in A,Parra for Cuva,Mood in C,2022-08-13 14:13:00,2022,8
1110,,Wasteland,NK-67,Wasteland,2022-08-13 14:09:00,2022,8
1111,,Ouvre,Cecilie Noer,Train Track Home,2022-08-13 14:07:00,2022,8
1112,08423523-7622-31c8-829d-83ba66ef18ec,"O come, all ye faithful",John Francis Wade,A Festival of Carols in Brass,2022-08-13 14:03:00,2022,8
1113,04ddfe53-0495-4b94-9a5f-67ceedd55ab3,Gym Class,Lil Peep,gym class,2022-08-13 13:59:00,2022,8
1114,,Overwhelmed,Trevor Ransom,Spring EP,2022-08-13 13:54:00,2022,8
1115,,Goodbyes,Elijah Midjord,Goodbyes,2022-08-13 13:40:00,2022,8
1116,,Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk,Random Access Memories,2022-08-13 13:34:00,2022,8
1117,,Left and Right (feat. Jung Kook of BTS),Charlie Puth,Left and Right (feat. Jung Kook of BTS),2022-08-12 23:59:00,2022,8
1118,2435d8c8-5892-4eee-b8ea-a5ae7a6e267b,Waves,Kanye West,The Life of Pablo,2022-08-12 15:50:00,2022,8
1119,4189287c-aff0-457f-8257-0eec8a65b278,Mirror,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-08-12 15:45:00,2022,8
1120,7547709f-948c-4a72-8095-36b1ba2e35b8,Praise God,Kanye West,Donda,2022-08-12 15:42:00,2022,8
1121,,Ghost Town,Kanye West,ye,2022-08-12 15:38:00,2022,8
1122,569769d3-10c2-4fb2-ada0-d1f3532f8ec9,Faneto,Chief Keef,Back From The Dead 2,2022-08-12 15:38:00,2022,8
1123,,Ghost Town,Kanye West,ye,2022-08-12 15:34:00,2022,8
1124,22e8fc74-3d25-4f9e-8ec8-f00fa649d875,KOD,J. Cole,KOD,2022-08-12 15:30:00,2022,8
1125,3146eb0a-73cf-4d83-8904-f80930c96589,I Wonder,Kanye West,Graduation,2022-08-12 15:26:00,2022,8
1126,58a9391e-8a51-4112-819f-f80fef705b5f,The Story of O.J.,JAY-Z,4:44,2022-08-12 15:23:00,2022,8
1127,0064b08f-45d3-314e-bfcc-5f641e431319,Flashing Lights,Kanye West,Graduation,2022-08-12 15:19:00,2022,8
1128,09e665ad-987f-4616-9499-52fa2a32f8c3,Self Control,Frank Ocean,Blonde,2022-08-12 15:14:00,2022,8
1129,074ceeb6-d946-47f2-a5de-e427e725adcb,All of the Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2022-08-12 15:09:00,2022,8
1130,22b1b138-3906-324b-ac2e-6018fe2eb00d,A.D.H.D,Kendrick Lamar,Section.80,2022-08-12 15:06:00,2022,8
1131,04831ad1-7de5-33f6-aef8-f63356c0e28a,Jesus Walks,Kanye West,The College Dropout,2022-08-12 15:03:00,2022,8
1132,,Hate Bein' Sober,Chief Keef,Finally Rich,2022-08-12 14:58:00,2022,8
1133,,Ok Ok Pt 2,Kanye West,Donda,2022-08-12 14:55:00,2022,8
1134,,All I Want Is You (feat. J. Cole),Miguel,All I Want Is You,2022-08-12 14:50:00,2022,8
1135,0a44e6da-bef0-4276-a295-24a9fc8a4ec3,God Breathed,Kanye West,Donda,2022-08-12 14:44:00,2022,8
1136,,I Love It (& Lil Pump),Kanye West,I Love It,2022-08-12 14:33:00,2022,8
1137,021b6809-677f-44ad-9e8b-f07a03c5ad30,The New Workout Plan,Kanye West,The College Dropout,2022-08-12 14:27:00,2022,8
1138,,Feels Like Flying,Elementaries,Feels Like Flying,2022-08-12 14:25:00,2022,8
1139,,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,Broccoli (feat. Lil Yachty),2022-08-12 14:21:00,2022,8
1140,,"Aufsteh'n, aufeinander zugeh'n",Peter Huber,Oh! Schöner Tag - Die 40 besten Kirchenlieder,2022-08-12 14:17:00,2022,8
1141,,El Perdón (with Enrique Iglesias),Nicky Jam,Fénix,2022-08-12 14:04:00,2022,8
1142,,Si Me Tomo Una Cerveza,Migrantes,Si Me Tomo Una Cerveza,2022-08-12 14:01:00,2022,8
1143,,Ai se eu te pego,Michel Teló,Só Sucesso 40+,2022-08-12 13:53:00,2022,8
