,mbid,Song,Artist,Album,Date,Year,Month
0,,Dive,Hot Shade,Dive,2022-10-21 17:04:00,2022,10
1,,Without You (feat. Sandro Cavazza),Avicii,AVĪCI (01),2022-10-21 17:01:00,2022,10
2,,Lay It On Me (feat. Keiynan Lonsdale),Kasbo,Places We Don't Know,2022-10-21 16:57:00,2022,10
3,,Jupiterring,Bushido,Jupiterring,2022-10-21 16:51:00,2022,10
4,,Way Too Long,Marlee Gray,Way Too Long,2022-10-21 16:48:00,2022,10
5,,downward spiral,ChrispyD,downward spiral,2022-10-21 16:46:00,2022,10
6,,Pangaea (with blackbear),naliya,Pangaea (with blackbear),2022-10-21 16:43:00,2022,10
7,,I Do (feat. Slush Puppy),Lost Kings,I Do (feat. Slush Puppy),2022-10-21 16:40:00,2022,10
8,,drive-thru,Nate Good,drive-thru,2022-10-21 16:38:00,2022,10
9,,Rested,Attom,Vivid,2022-10-21 16:35:00,2022,10
10,,DREAM,Harrisun,DREAM,2022-10-21 16:32:00,2022,10
11,,Something Different - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-21 16:29:00,2022,10
12,,If You Don't Like the Story Write Your Own,Witt Lowry,If You Don't Like the Story Write Your Own,2022-10-21 14:52:00,2022,10
13,,selfish (i wished you hated me),demxntia,selfish (i wished you hated me),2022-10-21 14:49:00,2022,10
14,,Therapy pt. 2 [Feat. Mac Miller],Robert Glasper,Therapy pt. 2 [Feat. Mac Miller],2022-10-21 14:45:00,2022,10
15,,Stuck In Love,Barret Turner,Stuck In Love,2022-10-21 14:41:00,2022,10
16,,Funkshun Part 2,Nige Hood,Funkshun Part 2,2022-10-21 14:38:00,2022,10
17,,Creatures,Taylor Gang,Creatures,2022-10-21 14:35:00,2022,10
18,,"Would You - Live At Hammersmith, UK / Cherry Blossom Tour 2021",The Vamps,10 Years Of The Vamps,2022-10-21 14:32:00,2022,10
19,,HEAVEN,Clear Eyes,HEAVEN,2022-10-21 14:29:00,2022,10
20,,Starved,Zach Bryan,Starved,2022-10-21 14:24:00,2022,10
21,,Joy,mikey mike,Joy,2022-10-21 14:20:00,2022,10
22,,You Should Text Me More Often,Andrew Applepie,You Should Text Me More Often,2022-10-21 14:11:00,2022,10
23,,Worst Day,Illenium,Worst Day,2022-10-21 14:08:00,2022,10
24,,Jupiterring,Bushido,Jupiterring,2022-10-21 14:04:00,2022,10
25,,Way Too Long,Marlee Gray,Way Too Long,2022-10-21 14:01:00,2022,10
26,,downward spiral,ChrispyD,downward spiral,2022-10-21 13:59:00,2022,10
27,,Pangaea (with blackbear),naliya,Pangaea (with blackbear),2022-10-21 13:56:00,2022,10
28,,Racks Stuffed Inna Couch,Chief Keef,Racks Stuffed Inna Couch,2022-10-21 13:53:00,2022,10
29,,I Do (feat. Slush Puppy),Lost Kings,I Do (feat. Slush Puppy),2022-10-21 13:51:00,2022,10
30,,drive-thru,Nate Good,drive-thru,2022-10-21 13:49:00,2022,10
31,,Rested,Attom,Vivid,2022-10-21 13:46:00,2022,10
32,,DREAM,Harrisun,DREAM,2022-10-21 13:43:00,2022,10
33,,Just Wanna Rock,Lil Uzi Vert,Just Wanna Rock,2022-10-21 13:41:00,2022,10
34,,Something Different - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-21 13:38:00,2022,10
35,,Hold On,Ark Patrol,Hold On,2022-10-21 12:08:00,2022,10
36,,"Hi Demons, Bye Demons",Kyson,"Hi Demons, Bye Demons",2022-10-21 12:07:00,2022,10
37,,MINDDD,Pluko,MINDDD,2022-10-21 12:05:00,2022,10
38,,Pay No Mind,Ford.,The Color of Nothing,2022-10-21 12:02:00,2022,10
39,,HEAVEN,Clear Eyes,HEAVEN,2022-10-21 11:58:00,2022,10
40,,bad vibes,Ollie,Sunsets & Goodbyes,2022-10-21 11:56:00,2022,10
41,,You Should Text Me More Often,Andrew Applepie,You Should Text Me More Often,2022-10-21 11:53:00,2022,10
42,492b8108-a121-4b75-b4e5-9d9ad817ee0a,Opals,Catching Flies,Silver Linings,2022-10-21 04:03:00,2022,10
43,,"don't wait for me, i'll be right there",ILIVEHERE.,"don't wait for me, i'll be right there",2022-10-21 04:02:00,2022,10
44,,Intro,Ford.,GOOD COMPANY,2022-10-21 04:00:00,2022,10
45,9a18653d-0024-4a0f-aae0-18572d96464e,I Feel Alive,Duskus,In Retrospect,2022-10-21 03:58:00,2022,10
46,9a18653d-0024-4a0f-aae0-18572d96464e,I Feel Alive,Duskus,In Retrospect,2022-10-21 03:56:00,2022,10
47,,i should probably get moving,Boxboys,together,2022-10-21 03:53:00,2022,10
48,8c5ffc67-9f32-4d87-ad7b-703343ace4ed,Saturn,Sleeping at Last,Atlas: I,2022-10-21 03:42:00,2022,10
49,,Aconcagua,Slumberville,Aconcagua,2022-10-21 03:40:00,2022,10
50,,Innerspace,Tennyson,Innerspace,2022-10-21 03:37:00,2022,10
51,2f176db3-3fd0-4121-985e-45da95413c56,Grounding (Interlude),Ford.,The Color of Nothing,2022-10-21 03:36:00,2022,10
52,025bce66-f0bf-49ad-b234-fdea98b08ab4,Deep in a Dream of You,Joey Pecoraro,Deep in a Dream of You,2022-10-21 03:32:00,2022,10
53,1a7ca1f6-4e57-4568-9356-9bf4b139f4bf,Lost Lately - pure alternative version,San Holo,Lost Lately,2022-10-21 03:05:00,2022,10
54,1a7ca1f6-4e57-4568-9356-9bf4b139f4bf,Lost Lately - pure alternative version,San Holo,Lost Lately,2022-10-21 03:00:00,2022,10
55,,drive-thru,Nate Good,drive-thru,2022-10-20 22:58:00,2022,10
56,,Rested,Attom,Vivid,2022-10-20 22:55:00,2022,10
57,,DREAM,Harrisun,DREAM,2022-10-20 22:52:00,2022,10
58,,Just Wanna Rock,Lil Uzi Vert,Just Wanna Rock,2022-10-20 22:51:00,2022,10
59,,Something Different - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-10-20 22:48:00,2022,10
60,,True Love,Thaiboy Digital,True Love,2022-10-20 22:44:00,2022,10
61,,Off The Hill,Dilanla P,Off The Hill,2022-10-20 22:41:00,2022,10
62,,Comatose,Brennan Savage,Comatose,2022-10-20 22:38:00,2022,10
63,,CALL!,whiterosemoxie,HABITS,2022-10-20 18:55:00,2022,10
64,,HEAVEN,Clear Eyes,HEAVEN,2022-10-20 18:52:00,2022,10
65,,Starved,Zach Bryan,Starved,2022-10-20 18:49:00,2022,10
66,,Joy,mikey mike,Joy,2022-10-20 18:44:00,2022,10
67,,bad vibes,Ollie,Sunsets & Goodbyes,2022-10-20 18:41:00,2022,10
68,,You Should Text Me More Often,Andrew Applepie,You Should Text Me More Often,2022-10-20 18:38:00,2022,10
69,,HEAVEN,Clear Eyes,HEAVEN,2022-10-20 18:22:00,2022,10
70,,Joy,mikey mike,Joy,2022-10-20 18:18:00,2022,10
71,,You Should Text Me More Often,Andrew Applepie,You Should Text Me More Often,2022-10-20 18:16:00,2022,10
72,,Just Wanna Rock,Lil Uzi Vert,Just Wanna Rock,2022-10-20 18:14:00,2022,10
73,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-20 01:10:00,2022,10
74,,WARWICK,Johnny Vice,WARWICK,2022-10-20 01:06:00,2022,10
75,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-20 01:04:00,2022,10
76,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-20 00:59:00,2022,10
77,,october passed ME BY,girl in red,october passed ME BY,2022-10-20 00:58:00,2022,10
78,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-10-20 00:55:00,2022,10
79,,Rocc Climbing (feat. Lil Yachty),Remble,Rocc Climbing (feat. Lil Yachty),2022-10-20 00:52:00,2022,10
80,0d751dff-30e6-46fd-bc75-574f973d9eac,oui,Jeremih,Late Nights: The Album,2022-10-20 00:49:00,2022,10
81,2742c777-a02b-4638-9b24-2afd67602cd9,Let Me Alone,Moow,I can't tell you how much it hurts,2022-10-20 00:41:00,2022,10
82,,Wasted,Orent,Wasted,2022-10-20 00:39:00,2022,10
83,42b1fe4a-844d-436a-a257-c96e2e908455,Who's to Say,Ford.,(The) Evening,2022-10-20 00:35:00,2022,10
84,,Save Me,H E R B,Existance,2022-10-20 00:33:00,2022,10
85,6abda413-d78b-478e-ba07-2e06b1aba73d,For Mum,Andrew Applepie,Andrew Applepie,2022-10-20 00:31:00,2022,10
86,,I Am Loving Awareness,East Forest,Ram Dass,2022-10-19 23:04:00,2022,10
87,,I Am Loving Awareness,East Forest,Ram Dass,2022-10-19 22:53:00,2022,10
88,,I Am Loving Awareness,East Forest,Ram Dass,2022-10-19 22:43:00,2022,10
89,,I Am Loving Awareness,East Forest,Ram Dass,2022-10-19 22:33:00,2022,10
90,,I Am Loving Awareness,East Forest,Ram Dass,2022-10-19 22:23:00,2022,10
91,,dayDREAM,Collin Selman,dayDREAM,2022-10-19 13:02:00,2022,10
92,,Medium demons,Chris Emond,Medium demons,2022-10-19 12:58:00,2022,10
93,,Ballerina,Daniel Leggs,Ballerina,2022-10-19 12:54:00,2022,10
94,,Georgia,Go-Jo,Georgia,2022-10-19 12:51:00,2022,10
95,,Nitelite (Casino Royale),RIZ LA VIE,Nitelite (Casino Royale),2022-10-19 12:48:00,2022,10
96,,Morning,Tennis Club,Morning,2022-10-19 12:44:00,2022,10
97,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-19 12:38:00,2022,10
98,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-19 12:37:00,2022,10
99,,Rocc Climbing (feat. Lil Yachty),Remble,Rocc Climbing (feat. Lil Yachty),2022-10-19 12:23:00,2022,10
100,0d751dff-30e6-46fd-bc75-574f973d9eac,oui,Jeremih,Late Nights: The Album,2022-10-19 12:19:00,2022,10
101,,Kingdom Field,Neo Almeida,Dreamland,2022-10-19 06:33:00,2022,10
102,,With Every Breath I Breathe,Manny Chu,With Every Breath I Breathe,2022-10-19 06:31:00,2022,10
103,,Relaksohuni,Qetesia,Relaksohuni,2022-10-19 06:28:00,2022,10
104,,Going Back,Koby Laver,Going Back,2022-10-19 06:25:00,2022,10
105,,Hush,Yonatan Awate,Hush,2022-10-19 06:21:00,2022,10
106,,Illustratosphere,Anna Nueva,Illustratosphere,2022-10-19 06:03:00,2022,10
107,,Wanderstar,Amel Scott,Aphelion,2022-10-19 06:01:00,2022,10
108,,Hesperus,Rosa Løvstrøm,Hesperus,2022-10-19 05:57:00,2022,10
109,,I et andet liv,Minik Knudsen,I et andet liv,2022-10-19 05:55:00,2022,10
110,,Herinneringen,Sohn Aelia,Herinneringen,2022-10-19 05:52:00,2022,10
111,,Aurora,Stephanie Hawk,Aurora,2022-10-19 05:49:00,2022,10
112,,Quiet Times,Dan Maus,Quiet Times,2022-10-19 05:46:00,2022,10
113,,TWYLM,Stradcopy,TWYLM,2022-10-19 01:03:00,2022,10
114,,dayDREAM,Collin Selman,dayDREAM,2022-10-19 00:50:00,2022,10
115,,Before We Go,ZenAware,Imagine/Before We Go,2022-10-19 00:48:00,2022,10
116,,secondguess,On Planets,secondguess,2022-10-19 00:46:00,2022,10
117,,Moment,Search for Hiraeth,Moment,2022-10-19 00:44:00,2022,10
118,,You're Okay,Brodyn,You're Okay,2022-10-19 00:38:00,2022,10
119,,Rocc Climbing (feat. Lil Yachty),Remble,Rocc Climbing (feat. Lil Yachty),2022-10-19 00:19:00,2022,10
120,0d751dff-30e6-46fd-bc75-574f973d9eac,oui,Jeremih,Late Nights: The Album,2022-10-19 00:14:00,2022,10
121,,WARWICK,Johnny Vice,WARWICK,2022-10-19 00:12:00,2022,10
122,b27ae7ed-6a27-4dd0-876c-5f501c880e6f,Dreamland,Glass Animals,Dreamland (+ Bonus Levels),2022-10-19 00:09:00,2022,10
123,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-19 00:06:00,2022,10
124,20e218e3-ead9-424e-8132-a0a6cabe1f14,Lydia (Please Make It Better),Fred again..,Actual Life (April 14 - December 17 2020),2022-10-19 00:03:00,2022,10
125,,Victoria’s Secret,Jax,Victoria’s Secret,2022-10-19 00:01:00,2022,10
126,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-18 23:57:00,2022,10
127,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-18 23:52:00,2022,10
128,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-18 13:05:00,2022,10
129,1f258730-529f-399e-8ebe-c4e828b130e1,Superman,Eminem,The Eminem Show,2022-10-18 12:59:00,2022,10
130,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-18 12:58:00,2022,10
131,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-10-18 12:51:00,2022,10
132,,Rocc Climbing (feat. Lil Yachty),Remble,Rocc Climbing (feat. Lil Yachty),2022-10-18 12:48:00,2022,10
133,,Rocc Climbing (feat. Lil Yachty),Remble,Rocc Climbing (feat. Lil Yachty),2022-10-18 12:39:00,2022,10
134,0d751dff-30e6-46fd-bc75-574f973d9eac,oui,Jeremih,Late Nights: The Album,2022-10-18 12:36:00,2022,10
135,,Relaksohuni,Qetesia,Relaksohuni,2022-10-18 06:01:00,2022,10
136,,Going Back,Koby Laver,Going Back,2022-10-18 05:58:00,2022,10
137,,Hush,Yonatan Awate,Hush,2022-10-18 05:55:00,2022,10
138,,Illustratosphere,Anna Nueva,Illustratosphere,2022-10-18 05:52:00,2022,10
139,,Wanderstar,Amel Scott,Aphelion,2022-10-18 05:46:00,2022,10
140,,Hesperus,Rosa Løvstrøm,Hesperus,2022-10-18 05:42:00,2022,10
141,,I et andet liv,Minik Knudsen,I et andet liv,2022-10-18 05:40:00,2022,10
142,,Herinneringen,Sohn Aelia,Herinneringen,2022-10-18 05:37:00,2022,10
143,,Aurora,Stephanie Hawk,Aurora,2022-10-18 05:34:00,2022,10
144,,Quiet Times,Dan Maus,Quiet Times,2022-10-18 05:31:00,2022,10
145,75d494b6-0a81-3a3e-9267-9ee9797a70f8,This Plane,Wiz Khalifa,Deal Or No Deal,2022-10-18 00:25:00,2022,10
146,080cd246-9e99-3a0c-81b2-9becff521eb1,Young Blood,The Naked and Famous,"Passive Me, Aggressive You",2022-10-18 00:21:00,2022,10
147,21ba6df4-1777-466f-b73f-dba00624a1d3,Empire State of Mind,JAY-Z,The Blueprint 3,2022-10-18 00:16:00,2022,10
148,3ab0f8d2-c993-4578-9041-4ea890c17f7f,WHEN THE LIGHTS GO OUT,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-18 00:13:00,2022,10
149,9e20b89f-8c12-4599-90d3-f86d0383c87d,ETA,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-18 00:11:00,2022,10
150,,Gratitude,Gill Chang,Gratitude,2022-10-18 00:05:00,2022,10
151,,Yours Now,ATO,Yours Now,2022-10-17 23:58:00,2022,10
152,,Velvet Skin,Teddybear,Bread & Butterflies,2022-10-17 23:56:00,2022,10
153,,MIA - Robotaki Remix,RAC,MIA (Robotaki Remix),2022-10-17 23:52:00,2022,10
154,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, A Million",2022-10-17 23:49:00,2022,10
155,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-17 23:47:00,2022,10
156,,WARWICK,Johnny Vice,WARWICK,2022-10-17 23:44:00,2022,10
157,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-17 23:40:00,2022,10
158,074ceeb6-d946-47f2-a5de-e427e725adcb,All of the Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2022-10-17 23:18:00,2022,10
159,b4299c16-7200-4b96-856f-3f1a7c74affe,Baby Blue,rence,Baby Blue,2022-10-17 23:14:00,2022,10
160,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-17 23:11:00,2022,10
161,,WARWICK,Johnny Vice,WARWICK,2022-10-17 23:08:00,2022,10
162,,WARWICK,Johnny Vice,WARWICK,2022-10-17 13:06:00,2022,10
163,1f258730-529f-399e-8ebe-c4e828b130e1,Superman,Eminem,The Eminem Show,2022-10-17 13:02:00,2022,10
164,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-17 13:01:00,2022,10
165,,School,blyne,This is Our First EP,2022-10-17 12:52:00,2022,10
166,f90204d7-6bb0-46a6-9300-8d2cd85f4dcf,Concrete,Ben Kessler,Concrete,2022-10-17 12:49:00,2022,10
167,,You're Okay,Brodyn,You're Okay,2022-10-17 12:43:00,2022,10
168,,Forgotten,Ollie,Forgotten,2022-10-17 01:06:00,2022,10
169,,Starstruck - 2018 Stereo Remaster,The Kinks,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-17 00:48:00,2022,10
170,,Downtown - A Capella,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-17 00:41:00,2022,10
171,,Downtown - Uptempo,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-17 00:41:00,2022,10
172,,Downtown - A Capella,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-17 00:39:00,2022,10
173,111944e9-bf1c-457f-9486-61f5c6851d37,Alles was ich hab,Fynn Kliemann,POP,2022-10-17 00:34:00,2022,10
174,,More Than Life (Feat. Glaive),Machine Gun Kelly,More Than Life (feat. Glaive),2022-10-17 00:32:00,2022,10
175,,MIA - Robotaki Remix,RAC,MIA (Robotaki Remix),2022-10-17 00:28:00,2022,10
176,,Me Myself & Adderall,Lost Kings,"It's Not You, It's Me",2022-10-17 00:23:00,2022,10
177,13c2bcd0-04e4-4eef-805e-472e6ac8b5f0,Fast,Juice WRLD,Death Race For Love (Bonus Track Version),2022-10-17 00:20:00,2022,10
178,,Nevada,Vicetone,Nevada,2022-10-17 00:16:00,2022,10
179,,Told You So,Mike Perry,Told You So,2022-10-17 00:16:00,2022,10
180,,Told You So,Mike Perry,Told You So,2022-10-17 00:14:00,2022,10
181,,bYE BYe,Marshmello,BYe bYe,2022-10-17 00:12:00,2022,10
182,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-17 00:08:00,2022,10
183,,WARWICK,Johnny Vice,WARWICK,2022-10-17 00:05:00,2022,10
184,,WARWICK,Johnny Vice,WARWICK,2022-10-16 23:59:00,2022,10
185,,Bent,Joey Pecoraro,Bent,2022-10-16 22:06:00,2022,10
186,,GO (feat. Juice WRLD),The Kid LAROI,GO (feat. Juice WRLD),2022-10-16 21:58:00,2022,10
187,,Put Me First (feat. Josh Golden),Witt Lowry,Put Me First (feat. Josh Golden),2022-10-16 21:55:00,2022,10
188,,Gratitude,Gill Chang,Gratitude,2022-10-16 21:47:00,2022,10
189,,Downtown - Uptempo,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-10-16 21:44:00,2022,10
190,,When She's High,Liam Tully,When She's High,2022-10-16 21:39:00,2022,10
191,,Yours Now,ATO,Yours Now,2022-10-16 21:35:00,2022,10
192,,Velvet Skin,Teddybear,Bread & Butterflies,2022-10-16 21:31:00,2022,10
193,b4299c16-7200-4b96-856f-3f1a7c74affe,Baby Blue,rence,Baby Blue,2022-10-16 21:29:00,2022,10
194,,WARWICK,Johnny Vice,WARWICK,2022-10-16 21:25:00,2022,10
195,085a0945-c71f-4f9b-8724-f8363ea4d059,Come On Mess Me Up,Cub Sport,This is Our Vice,2022-10-16 13:55:00,2022,10
196,,king of the nosebleeds,Gabriel Black,king of the nosebleeds,2022-10-16 13:52:00,2022,10
197,,We Belong Together,Ritchie Valens,Ritchie Valens,2022-10-16 13:50:00,2022,10
198,,peas,Boylife,peas,2022-10-16 13:50:00,2022,10
199,,peas,Boylife,peas,2022-10-16 13:46:00,2022,10
200,5877f0b0-3b2e-426f-a889-aec3a2ca647d,Out of My League,Fitz and the Tantrums,Out Of My League,2022-10-16 13:43:00,2022,10
201,,Hallucinogenics (feat. Lana Del Rey),Matt Maeson,Hallucinogenics (feat. Lana Del Rey),2022-10-16 13:43:00,2022,10
202,5877f0b0-3b2e-426f-a889-aec3a2ca647d,Out of My League,Fitz and the Tantrums,Out Of My League,2022-10-16 13:39:00,2022,10
203,7f2de4d4-bb4a-4057-a9d7-755965e6768c,Bubba,Jack Larsen,Mildew,2022-10-16 13:22:00,2022,10
204,,Room,Ethan Tasch,Room,2022-10-16 13:18:00,2022,10
205,,Dream A Little Dream Of Me,The Mamas & the Papas,The Papas & The Mamas,2022-10-16 13:15:00,2022,10
206,,leading me on but i'm not mad about it,REMY,leading me on but i'm not mad about it,2022-10-16 13:12:00,2022,10
207,,My Girl,The Temptations,The Temptations Sing Smokey,2022-10-16 13:09:00,2022,10
208,0bb3d643-bff1-47de-8220-57efd865d267,Cigarette Daydreams,Cage the Elephant,Melophobia,2022-10-16 13:06:00,2022,10
209,,Stuck in the Middle With You,Stealers Wheel,Stealers Wheel,2022-10-16 13:02:00,2022,10
210,085a0945-c71f-4f9b-8724-f8363ea4d059,Come On Mess Me Up,Cub Sport,This is Our Vice,2022-10-16 12:59:00,2022,10
211,,king of the nosebleeds,Gabriel Black,king of the nosebleeds,2022-10-16 12:56:00,2022,10
212,,We Belong Together,Ritchie Valens,Ritchie Valens,2022-10-16 12:54:00,2022,10
213,,peas,Boylife,peas,2022-10-16 12:50:00,2022,10
214,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-16 12:47:00,2022,10
215,,october passed ME BY,girl in red,october passed ME BY,2022-10-16 12:44:00,2022,10
216,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-10-16 12:41:00,2022,10
217,,Bedford Falls (Reprise),Ford.,Bedford Falls (Reprise),2022-10-16 02:55:00,2022,10
218,1544330b-96b5-49bd-98f9-43bc685e7b84,Hemma,Kasbo,Hemma (Chet Porter Remix),2022-10-16 02:52:00,2022,10
219,,Parnassus,Knapsack,Bend,2022-10-16 02:49:00,2022,10
220,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-10-16 02:45:00,2022,10
221,1855a7e1-c633-46e3-99b7-669f0976905f,Paspatou,Parra for Cuva,Paspatou,2022-10-16 02:41:00,2022,10
222,,Velvet Skin,Teddybear,Bread & Butterflies,2022-10-16 02:38:00,2022,10
223,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-10-16 02:33:00,2022,10
224,,WARWICK,Johnny Vice,WARWICK,2022-10-16 02:28:00,2022,10
225,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-16 00:28:00,2022,10
226,,Dance mit de Gänse,The Holy Santa Barbara,Dance mit de Gänse,2022-10-15 22:43:00,2022,10
227,6526196a-a409-439f-a012-bd112dd640ba,Ok Cool,Yung Hurn,1220,2022-10-15 22:18:00,2022,10
228,,Because I Got High - Extended Version,Afroman,The Good Times,2022-10-15 22:13:00,2022,10
229,,Garden Shed (feat. Estelle),"Tyler, the Creator",Flower Boy,2022-10-15 22:10:00,2022,10
230,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-15 22:06:00,2022,10
231,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-15 22:06:00,2022,10
232,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-15 22:00:00,2022,10
233,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-15 21:56:00,2022,10
234,,WARWICK,Johnny Vice,WARWICK,2022-10-15 21:54:00,2022,10
235,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-15 21:51:00,2022,10
236,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-15 21:45:00,2022,10
237,,october passed ME BY,girl in red,october passed ME BY,2022-10-15 21:44:00,2022,10
238,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-10-15 21:38:00,2022,10
239,,Mr. Blue Sky,Electric Light Orchestra,Out of the Blue,2022-10-15 20:42:00,2022,10
240,,Next To You,John Vincent III,Songs from the Valley,2022-10-15 20:38:00,2022,10
241,dc76c490-5c45-44bb-8bec-6a78d1f4602a,Kilby Girl,The Backseat Lovers,When We Were Friends,2022-10-15 20:33:00,2022,10
242,3ca82491-c9b2-464f-ac5f-3c8e7fbf28d2,Beige,Yoke Lore,Goodpain,2022-10-15 20:30:00,2022,10
243,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-10-15 20:26:00,2022,10
244,73fdacb4-6e41-457a-9b57-323ae6c59b49,Freakin' Out on the Interstate,Briston Maroney,Carnival,2022-10-15 20:22:00,2022,10
245,,Everybody Wants to Rule the World,Tears for Fears,Songs From The Big Chair (Super Deluxe Edition),2022-10-15 20:18:00,2022,10
246,6e092390-e3c7-4176-b03e-541fb715690a,I Got 3,Jack Gray,I Got 3,2022-10-15 20:15:00,2022,10
247,3dba49d8-1cad-4425-8a4f-ac14e3f55079,Nikes On,Healy,Nikes On,2022-10-15 20:12:00,2022,10
248,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-15 20:11:00,2022,10
249,,CALL!,whiterosemoxie,HABITS,2022-10-15 17:21:00,2022,10
250,,FOXX,whiterosemoxie,HABITS,2022-10-15 17:18:00,2022,10
251,,off_Yew,whiterosemoxie,HABITS,2022-10-15 17:15:00,2022,10
252,,off_Yew,whiterosemoxie,HABITS,2022-10-15 16:19:00,2022,10
253,,Coco Puffs,whiterosemoxie,HABITS,2022-10-15 16:14:00,2022,10
254,,Casita,Goth Babe,Casita,2022-10-15 16:10:00,2022,10
255,,Toronto,Jamws,Toronto,2022-10-15 16:05:00,2022,10
256,34feb761-9f22-4e2c-bb31-d4f7aabe222e,Feeling Whitney,Post Malone,Stoney (Deluxe),2022-10-15 16:00:00,2022,10
257,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-15 15:56:00,2022,10
258,0e481e30-6482-4ca0-9cdd-8be7930306de,Right Down The Line,Gerry Rafferty,City to City,2022-10-15 15:29:00,2022,10
259,,MIDDLE OF THE END (HOW DOES IT FEEL),Jack Kays,MIDDLE OF THE END (HOW DOES IT FEEL),2022-10-15 15:25:00,2022,10
260,,Next To You,John Vincent III,Songs from the Valley,2022-10-15 15:22:00,2022,10
261,3ca82491-c9b2-464f-ac5f-3c8e7fbf28d2,Beige,Yoke Lore,Goodpain,2022-10-15 15:17:00,2022,10
262,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-10-15 15:14:00,2022,10
263,6e092390-e3c7-4176-b03e-541fb715690a,I Got 3,Jack Gray,I Got 3,2022-10-15 15:09:00,2022,10
264,3dba49d8-1cad-4425-8a4f-ac14e3f55079,Nikes On,Healy,Nikes On,2022-10-15 15:06:00,2022,10
265,5689cc9e-158f-49c3-9afa-98b413afa606,Shadow Of The Sun,Max Elto,Shadow Of The Sun,2022-10-14 23:58:00,2022,10
266,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-10-14 23:53:00,2022,10
267,,WARWICK,Johnny Vice,WARWICK,2022-10-14 23:51:00,2022,10
268,,Cadillac Dreams,Peter Fenn,Cadillac Dreams,2022-10-14 22:49:00,2022,10
269,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-14 22:45:00,2022,10
